SUBJECT_DESC,CAMPUS_DESC,STUDENT_CAMPUS_DESC,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,MEETING_TYPE_DESC,CRN,Professor,Subject,Course,Section,Title,Credits,Building,Room,Sub Academic Term,Days,Time,Class Status TBA,Max Enrollment,Actual Enrolled,Course Text Narrative
"Dopf, Kevin C.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55944,"Dopf, Kevin C.",POLI,B111,001,Controv in American Politics,3,,,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,30,30,
"Dopf, Kevin C.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55945,"Dopf, Kevin C.",POLI,B201,001,American National Government,3,HARG,270,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,30,28,
"Dopf, Kevin C.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55945,"Dopf, Kevin C.",POLI,B201,001,American National Government,3,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,30,28,
"Dudas, Kimberly",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,58474,"Dudas, Kimberly",NURS,B310,5W1,Pathophysiology,3,WALTSN,119,20 - Beaufort Full Term,  W    ,9:00 AM - 11:50 AM,,16,15,"Available to SALK students only.  Course Location on WALTERBORO campus. FINAL EXAM scheduled for Monday, May 4th 0800-1030."
"Dudas, Kimberly",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55703,"Dudas, Kimberly",NURS,B435,01F,Professional Nursing Seminar,1,,,20 - Beaufort Full Term,       ,,TBA,48,42,Contact instructor for course location details.
"Erdei, Ronald",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55657,"Erdei, Ronald",CSCI,B104,02X,Software Design & Development,3,SCITEC,231,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,25,19,
"Erdei, Ronald",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55657,"Erdei, Ronald",CSCI,B104,02X,Software Design & Development,3,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,25,19,
"Erdei, Ronald",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55661,"Erdei, Ronald",CSCI,B321,001,Database-Driven Application Dv,3,SCITEC,231,20 - Beaufort Full Term,M W F  ,10:00 AM - 10:50 AM,,25,6,
"Erdei, Ronald",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55661,"Erdei, Ronald",CSCI,B321,001,Database-Driven Application Dv,3,,,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,25,6,
"Erdei, Ronald",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,58093,"Erdei, Ronald",CSCI,B520,001,Advanced Topics Database Sys,3,HARG,162,20 - Beaufort Full Term, T Th   ,3:05 PM - 4:20 PM,,5,6,
"Erdei, Ronald",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,58093,"Erdei, Ronald",CSCI,B520,001,Advanced Topics Database Sys,3,,,20 - Beaufort Full Term, T     ,1:30 PM - 4:00 PM,,5,6,
"Erdei, Ronald",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55658,"Erdei, Ronald",ISAT,B104,02X,Software Design & Development,3,SCITEC,231,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,10,2,
"Erdei, Ronald",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55658,"Erdei, Ronald",ISAT,B104,02X,Software Design & Development,3,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,10,2,
"Ezedi, Shannel",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57328,"Ezedi, Shannel",PSYC,B321,PW1,Life Span Developmental Psyc,3,WEB,BEAUFORT,2A - Beaufort First Half Term,       ,,TBA,25,25,
"Ezedi, Shannel",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57327,"Ezedi, Shannel",PSYC,B321,PW2,Life Span Developmental Psyc,3,WEB,BEAUFORT,2B - Beaufort Second Half Term,       ,,TBA,25,18,
"Faciszewski, Nanette J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,57741,"Faciszewski, Nanette J.",PEDU,B136,081,Yoga I,1,RECCTR,1,2A - Beaufort First Half Term,  W    ,2:00 PM - 4:30 PM,,10,10,
"Faciszewski, Nanette J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57741,"Faciszewski, Nanette J.",PEDU,B136,081,Yoga I,1,RECCTR,1,2A - Beaufort First Half Term,M      ,2:00 PM - 3:40 PM,,10,10,
"Fall, Patricia A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55697,"Fall, Patricia A.",NURS,B358,04X,Children's Health Nursing,5,CLIN2,1,20 - Beaufort Full Term,  W    ,8:00 AM - 5:00 PM,,8,7,
"Fall, Patricia A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55698,"Fall, Patricia A.",NURS,B358,05X,Children's Health Nursing,5,CLIN2,1,20 - Beaufort Full Term,  W    ,8:00 AM - 5:00 PM,,8,7,01 June Sweeny (Lec)
"Fall, Patricia A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55699,"Fall, Patricia A.",NURS,B358,06X,Children's Health Nursing,5,CLIN2,1,20 - Beaufort Full Term,  W    ,8:00 AM - 5:00 PM,,8,5,01 June Sweeny (Lec)
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55827,"Fazio, Gia",BIOL,B302,001,Cell and Molecular Biology,3,LIBR2,237,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,48,26,
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55827,"Fazio, Gia",BIOL,B302,001,Cell and Molecular Biology,3,,,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,48,26,
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55829,"Fazio, Gia",BIOL,B302,002,Cell and Molecular Biology,3,LIBR2,237,20 - Beaufort Full Term, T Th   ,10:50 AM - 12:05 PM,,48,24,
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55829,"Fazio, Gia",BIOL,B302,002,Cell and Molecular Biology,3,,,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,48,24,
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55830,"Fazio, Gia",BIOL,B302L,01L,Cell and Molecular Bio Lab,1,SCITEC,114,20 - Beaufort Full Term,   Th   ,12:15 PM - 2:55 PM,,24,15,
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55828,"Fazio, Gia",BIOL,B302L,02L,Cell and Molecular Bio Lab,1,SCITEC,114,20 - Beaufort Full Term, T     ,4:00 PM - 6:50 PM,,24,23,
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55831,"Fazio, Gia",BIOL,B302L,03L,Cell and Molecular Bio Lab,1,SCITEC,114,20 - Beaufort Full Term,  W    ,9:00 AM - 11:50 AM,,24,8,
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59339,"Fazio, Gia",BIOL,B430,01F,Histology,4,SCITEC,123,20 - Beaufort Full Term, T Th   ,10:50 AM - 12:05 PM,,24,20,*** Hybrid Class is course taught both in class and online (Lecture only)
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,59339,"Fazio, Gia",BIOL,B430,01F,Histology,4,,,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,24,20,*** Hybrid Class is course taught both in class and online (Lecture only)
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59339,"Fazio, Gia",BIOL,B430,01F,Histology,4,SCITEC,123,20 - Beaufort Full Term, T     ,12:15 PM - 2:55 PM,,24,20,*** Hybrid Class is course taught both in class and online (Lecture only)
"Fazio, Gia",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59339,"Fazio, Gia",BIOL,B430,01F,Histology,4,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,20,*** Hybrid Class is course taught both in class and online (Lecture only)
"Ferguson, Ashley N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55625,"Ferguson, Ashley N.",MATH,B111L,002,Intensive College Algebra,4,HARG,276,20 - Beaufort Full Term,M W F  ,8:40 AM - 9:50 AM,,20,18,
"Ferguson, Ashley N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55625,"Ferguson, Ashley N.",MATH,B111L,002,Intensive College Algebra,4,,,20 - Beaufort Full Term,M      ,8:00 AM - 10:30 AM,,20,18,
"Ferguson, Ashley N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55628,"Ferguson, Ashley N.",MATH,B115,002,Precalculus Mathematics,4,HARG,277,20 - Beaufort Full Term,M W F  ,10:40 AM - 11:50 AM,,20,19,
"Ferguson, Ashley N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55628,"Ferguson, Ashley N.",MATH,B115,002,Precalculus Mathematics,4,,,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,20,19,
"Ferguson, Ashley N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55630,"Ferguson, Ashley N.",MATH,B122,003,Calculus for Business Adm SSci,3,HARG,278,20 - Beaufort Full Term, T Th   ,3:05 PM - 4:20 PM,,24,23,
"Ferguson, Ashley N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55630,"Ferguson, Ashley N.",MATH,B122,003,Calculus for Business Adm SSci,3,,,20 - Beaufort Full Term, T     ,1:30 PM - 4:00 PM,,24,23,
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55947,"Fletcher, Wesla L.",PSYC,B203,001,Laboratory in Psychology,3,HARG,271,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,18,13,
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55947,"Fletcher, Wesla L.",PSYC,B203,001,Laboratory in Psychology,3,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,18,13,
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55949,"Fletcher, Wesla L.",PSYC,B224,01F,Industrial/Organizational Psyc,3,HARG,271,20 - Beaufort Full Term,   Th   ,12:15 PM - 1:30 PM,,25,24,*** Hybrid Class is course taught both in class and online
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55949,"Fletcher, Wesla L.",PSYC,B224,01F,Industrial/Organizational Psyc,3,,,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,25,24,*** Hybrid Class is course taught both in class and online
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,57181,"Fletcher, Wesla L.",PSYC,B321,01F,Life Span Developmental Psyc,3,,,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,25,23,*** Hybrid Class is course taught both in class and online
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57181,"Fletcher, Wesla L.",PSYC,B321,01F,Life Span Developmental Psyc,3,LIBR2,243,20 - Beaufort Full Term, T     ,10:50 AM - 12:05 PM,,25,23,*** Hybrid Class is course taught both in class and online
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57181,"Fletcher, Wesla L.",PSYC,B321,01F,Life Span Developmental Psyc,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,23,*** Hybrid Class is course taught both in class and online
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55934,"Fletcher, Wesla L.",PSYC,B321,HN1,Life Span Developmental Psyc,3,CFA,101,20 - Beaufort Full Term,   Th   ,4:30 PM - 5:45 PM,,25,13,*** Hybrid Class is course taught both in class and online
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55934,"Fletcher, Wesla L.",PSYC,B321,HN1,Life Span Developmental Psyc,3,,,20 - Beaufort Full Term,   Th   ,4:15 PM - 6:45 PM,,25,13,*** Hybrid Class is course taught both in class and online
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55934,"Fletcher, Wesla L.",PSYC,B321,HN1,Life Span Developmental Psyc,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,13,*** Hybrid Class is course taught both in class and online
"Fletcher, Wesla L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59395,"Fletcher, Wesla L.",PSYC,B495,001,Internship in Psychology I,3,,,20 - Beaufort Full Term,       ,,TBA,5,1,
"Fusi, Davide",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55633,"Fusi, Davide",MATH,B141,001,Calculus I,4,HARG,278,20 - Beaufort Full Term,M W F  ,8:40 AM - 9:50 AM,,20,16,
"Fusi, Davide",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55633,"Fusi, Davide",MATH,B141,001,Calculus I,4,,,20 - Beaufort Full Term,M      ,8:00 AM - 10:30 AM,,20,16,
"Fusi, Davide",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55642,"Fusi, Davide",MATH,B240,001,Calculus III,4,HARG,270,20 - Beaufort Full Term,M W F  ,12:00 PM - 1:10 PM,,20,19,
"Fusi, Davide",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55642,"Fusi, Davide",MATH,B240,001,Calculus III,4,,,20 - Beaufort Full Term,  W    ,1:30 PM - 4:00 PM,,20,19,
"Fusi, Davide",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55645,"Fusi, Davide",MATH,B410,001,Abstract Algebra I,3,HARG,270,20 - Beaufort Full Term,M W F  ,1:30 PM - 2:20 PM,,20,5,
"Fusi, Davide",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55645,"Fusi, Davide",MATH,B410,001,Abstract Algebra I,3,,,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,20,5,
"Garbarino, Charles L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55821,"Garbarino, Charles L.",BIOL,B244,004,Human Anatomy and Physiolgy II,4,LIBR2,267,20 - Beaufort Full Term,M W F  ,1:30 PM - 2:20 PM,,24,22,1. Charles Garbarino
"Garbarino, Charles L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55821,"Garbarino, Charles L.",BIOL,B244,004,Human Anatomy and Physiolgy II,4,,,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,24,22,1. Charles Garbarino
"Gibson, Ian B.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55813,"Gibson, Ian B.",BIOL,B102,005,Biological Principles II,4,SCITEC,114,20 - Beaufort Full Term,    F  ,8:00 AM - 10:50 AM,,24,22,
"Gibson, Ian B.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55811,"Gibson, Ian B.",BIOL,B102,03X,Biological Principles II,4,SCITEC,118,20 - Beaufort Full Term,  W    ,9:00 AM - 11:50 AM,,24,23,
"Gibson, Ian B.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55838,"Gibson, Ian B.",BIOL,B460L,03L,Gen Physiology Laboratory,1,SCITEC,136,20 - Beaufort Full Term,    F  ,11:00 AM - 1:50 PM,,24,12,
"Gibson, Suzanne L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59438,"Gibson, Suzanne L.",HRTM,B110,PW0,Intro to Hospitality Industry,3,SCITEC,223,20 - Beaufort Full Term, T     ,4:30 PM - 7:30 PM,,35,20,Site visits are required.
"Gibson, Suzanne L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59438,"Gibson, Suzanne L.",HRTM,B110,PW0,Intro to Hospitality Industry,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,35,20,Site visits are required.
"Gibson, Suzanne L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55747,"Gibson, Suzanne L.",HRTM,B330,0TF,Quality Eval & Mmgt in Hosp,3,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,35,15,*** Hybrid Class is course taught both in class and online
"Gibson, Suzanne L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55747,"Gibson, Suzanne L.",HRTM,B330,0TF,Quality Eval & Mmgt in Hosp,3,HHHC,207,20 - Beaufort Full Term, T     ,1:00 PM - 2:15 PM,,35,15,*** Hybrid Class is course taught both in class and online
"Gibson, Suzanne L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55747,"Gibson, Suzanne L.",HRTM,B330,0TF,Quality Eval & Mmgt in Hosp,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,35,15,*** Hybrid Class is course taught both in class and online
"Gibson, Suzanne L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55749,"Gibson, Suzanne L.",HRTM,B421,P01,Finance & Revenue Management,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,35,19,
"Gill, Diana",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55727,"Gill, Diana",PUBH,B390,01W,Field Experience Public Health,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,11,
"Gill, Diana",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55729,"Gill, Diana",PUBH,B460,001,Public Health Program Evalu,3,LIBR2,243,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,25,21,
"Gill, Diana",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55729,"Gill, Diana",PUBH,B460,001,Public Health Program Evalu,3,,,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,25,21,
"Gill, Diana",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55730,"Gill, Diana",PUBH,B460,P01,Public Health Program Evalu,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,19,
"Gill, Diana",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55728,"Gill, Diana",PUBH,B480,01W,Internship in Public Health,4,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,18,
"Glassman, Tavis J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55716,"Glassman, Tavis J.",PUBH,B310,P82,Intro to Public Health,3,WEB,BEAUFORT,2B - Beaufort Second Half Term,       ,,TBA,25,14,
"Glasson, James P.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57315,"Glasson, James P.",HMSV,B290,PW0,Human Services Internship I,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,18,
"Griesse, James M.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,56013,"Griesse, James M.",SPAN,B102,002,Beginning Spanish II,3,HARG,274,20 - Beaufort Full Term,M W F  ,2:30 PM - 3:20 PM,,25,6,
"Griesse, James M.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,56013,"Griesse, James M.",SPAN,B102,002,Beginning Spanish II,3,,,20 - Beaufort Full Term,  W    ,1:30 PM - 4:00 PM,,25,6,
"Griesse, James M.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,56023,"Griesse, James M.",SPAN,B102,005,Beginning Spanish II,3,HARG,204,20 - Beaufort Full Term,M W F  ,10:00 AM - 10:50 AM,,25,15,
"Griesse, James M.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,56023,"Griesse, James M.",SPAN,B102,005,Beginning Spanish II,3,,,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,25,15,
"Griesse, James M.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,58222,"Griesse, James M.",SPAN,B102,007,Beginning Spanish II,3,HARG,274,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,25,20,
"Griesse, James M.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,58222,"Griesse, James M.",SPAN,B102,007,Beginning Spanish II,3,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,25,20,
"Griesse, James M.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,58223,"Griesse, James M.",SPAN,B102,008,Beginning Spanish II,3,HARG,274,20 - Beaufort Full Term, T Th   ,4:30 PM - 5:45 PM,,25,19,
"Griesse, James M.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,58223,"Griesse, James M.",SPAN,B102,008,Beginning Spanish II,3,,,20 - Beaufort Full Term,   Th   ,4:15 PM - 6:45 PM,,25,19,
"Griesse, James M.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59043,"Griesse, James M.",SPAN,B499,I01,Senior Seminar,3,,,20 - Beaufort Full Term,       ,,TBA,2,2,
"Grubbs, Cortney S.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,58473,"Grubbs, Cortney S.",NURS,B202C,5A1,Clincal Care & Intro to Nursin,3,WALTSN,119,20 - Beaufort Full Term, T     ,1:00 PM - 3:40 PM,,8,8,Prof. Cortney Grubbs;  Available to SALK students only.  Course Location on WALTERBORO campus.
"Grubbs, Cortney S.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,58473,"Grubbs, Cortney S.",NURS,B202C,5A1,Clincal Care & Intro to Nursin,3,CLIN2,1,20 - Beaufort Full Term,M      ,7:00 AM - 4:00 PM,,8,8,Prof. Cortney Grubbs;  Available to SALK students only.  Course Location on WALTERBORO campus.
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55691,"Halbert, Lee-Ann",NURS,B356,01X,Women's Health Nursing,5,SCITEC,260,20 - Beaufort Full Term,    F  ,12:00 PM - 2:40 PM,,8,8,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55691,"Halbert, Lee-Ann",NURS,B356,01X,Women's Health Nursing,5,SCITEC,222,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:40 AM,,8,8,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55691,"Halbert, Lee-Ann",NURS,B356,01X,Women's Health Nursing,5,,,20 - Beaufort Full Term,  W    ,8:00 AM - 10:30 AM,,8,8,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55692,"Halbert, Lee-Ann",NURS,B356,02X,Women's Health Nursing,5,SCITEC,222,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:40 AM,,8,6,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55692,"Halbert, Lee-Ann",NURS,B356,02X,Women's Health Nursing,5,,,20 - Beaufort Full Term,  W    ,8:00 AM - 10:30 AM,,8,6,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55693,"Halbert, Lee-Ann",NURS,B356,03X,Women's Health Nursing,5,SCITEC,260,20 - Beaufort Full Term,    F  ,12:00 PM - 2:40 PM,,8,8,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55693,"Halbert, Lee-Ann",NURS,B356,03X,Women's Health Nursing,5,SCITEC,222,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:40 AM,,8,8,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55693,"Halbert, Lee-Ann",NURS,B356,03X,Women's Health Nursing,5,,,20 - Beaufort Full Term,  W    ,8:00 AM - 10:30 AM,,8,8,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55694,"Halbert, Lee-Ann",NURS,B356,0X1,Women's Health Nursing,5,SCITEC,222,20 - Beaufort Full Term,   Th   ,12:00 PM - 2:40 PM,,8,6,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55694,"Halbert, Lee-Ann",NURS,B356,0X1,Women's Health Nursing,5,,,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,8,6,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55695,"Halbert, Lee-Ann",NURS,B356,0X2,Women's Health Nursing,5,SCITEC,261,20 - Beaufort Full Term,    F  ,12:00 PM - 2:40 PM,,8,8,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55695,"Halbert, Lee-Ann",NURS,B356,0X2,Women's Health Nursing,5,SCITEC,222,20 - Beaufort Full Term,   Th   ,12:00 PM - 2:40 PM,,8,8,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55695,"Halbert, Lee-Ann",NURS,B356,0X2,Women's Health Nursing,5,,,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,8,8,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55696,"Halbert, Lee-Ann",NURS,B356,0X3,Women's Health Nursing,5,SCITEC,222,20 - Beaufort Full Term,   Th   ,12:00 PM - 2:40 PM,,8,5,
"Halbert, Lee-Ann",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55696,"Halbert, Lee-Ann",NURS,B356,0X3,Women's Health Nursing,5,,,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,8,5,
"Hall, Kristen N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55691,"Hall, Kristen N.",NURS,B356,01X,Women's Health Nursing,5,CLIN2,1,20 - Beaufort Full Term,MT     ,7:00 AM - 7:00 PM,,8,8,
"Hall, Kristen N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55692,"Hall, Kristen N.",NURS,B356,02X,Women's Health Nursing,5,,,20 - Beaufort Full Term,       ,,TBA,8,6,
"Hall, Kristen N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55693,"Hall, Kristen N.",NURS,B356,03X,Women's Health Nursing,5,,,20 - Beaufort Full Term,       ,,TBA,8,8,
"Hall, Kristen N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55694,"Hall, Kristen N.",NURS,B356,0X1,Women's Health Nursing,5,,,20 - Beaufort Full Term,       ,,TBA,8,6,
"Hall, Kristen N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55695,"Hall, Kristen N.",NURS,B356,0X2,Women's Health Nursing,5,,,20 - Beaufort Full Term,       ,,TBA,8,8,
"Hall, Kristen N.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55696,"Hall, Kristen N.",NURS,B356,0X3,Women's Health Nursing,5,,,20 - Beaufort Full Term,       ,,TBA,8,5,
"Hammond, Elizabeth  .",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59642,"Hammond, Elizabeth  .",EDEC,B340,01F,Education of the Young Child,3,HARG,158,20 - Beaufort Full Term, T     ,10:50 AM - 12:05 PM,,25,9,
